Offer SKU,Product SKU,Category code,Category Label,Product,Offer state,Price,Quantity,Alert threshold,Logistic Class,Activated,Available Start Date,Available End Date
FINDSKI19100,MKL_1895048_126,sports & outdoors > winter sports > skis,Skis,Westige Snow Ski Pure Camber Sidewall - 176cm,New,299.00,2,,SMW,yes,,
FINDSNB19277,MKL_1894708_59,sports & outdoors > winter sports > snowboards,Snowboards,Phantom Snowboard crtl  Camber Sidewall 150cm - Blue,New,349.00,8,,SMW,yes,,
FINDSNB19299,MKL_1894708_61,sports & outdoors > winter sports > snowboards,Snowboards,Sims Snowboard Sim Warth  Flat Capped 148cm - Green,New,299.00,1,,SMW,yes,,
FINDSNB19305,MKL_1894708_62,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Wood  Rocker Sidewall 148cm - Orange,New,349.00,1,,SMW,yes,,
FINDSNB19413,MKL_1894708_82,sports & outdoors > winter sports > snowboards,Snowboards,Sabrina Snowboard Groovy RC Rocker Sidewall 141cm,New,349.00,1,,SMW,yes,,
FINDSNB19424,MKL_1894952_99,sports & outdoors > winter sports > snowboards,Snowboards,Lamar Snowboard Grom  Flat Capped 140cm - Pink,New,299.00,2,,SMW,yes,,
FINDSKI19072,MKL_1894766_384,sports & outdoors > winter sports > skis,Skis,Trans Snow Skis Reverse Flat Sidewall 175cm,New,399.00,0,,SMW,no,,
FINDSNB19350,MKL_1894952_148,sports & outdoors > winter sports > snowboards,Snowboards,Lamar Snowboard Essence Flat Capped 144cm,New,299.00,3,,SMW,yes,,
FINDSNB19010,MKL_1894708_101,sports & outdoors > winter sports > snowboards,Snowboards,Robla Snowboard Chameleon Camber Sidewall 163cm,New,349.00,1,,SMW,yes,,
FINDSNB19155,MKL_1894708_117,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Dropout  Camber Capped 154cm - White,New,299.00,0,,SMW,no,,
FINDSKI19059,MKL_1894981_24,sports & outdoors > winter sports > skis,Skis,Buzrun Snow Skis Hex Camber Sidewall 165cm,New,399.00,1,,SMW,yes,,
FINDSNB19297,MKL_1894708_56,sports & outdoors > winter sports > snowboards,Snowboards,Lamar Snowboard Prima Flat Sidewall 148cm,New,349.00,1,,SMW,yes,,
FINDSNB19029,MKL_1894708_98,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Shattered Rocker Rocker Sidewall 160cm - Red,New,349.00,1,,SMW,yes,,
FINDSNB19412,MKL_1894708_89,sports & outdoors > winter sports > snowboards,Snowboards,Snowjam Snowboard  Rocker Sidewall 141cm - Orange,New,349.00,1,,SMW,yes,,
FINDSKI19091,MKL_1894981_172,sports & outdoors > winter sports > skis,Skis,Sporten Snow Skis X- Fighter Carve Camber Sidewall 130cm,New,399.00,2,,SMW,yes,,
FINDSNB19239,MKL_1894708_46,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Accent  Camber Capped 151cm - Green,New,299.00,0,,SMW,no,,
FINDSNB19101,MKL_1894952_83,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Wood  Wide Rocker Sidewall 157cm - Black,New,349.00,0,,SMW,no,,
FINDSNB19501,MKL_1894708_3,sports & outdoors > winter sports > snowboards,Snowboards,Matrix Snowboard Skitz Camber Sidewall Boarder Cross White/ - 154cm - Black,New,399.00,4,,SMW,yes,,
FINDSNB19365,MKL_1894708_69,sports & outdoors > winter sports > snowboards,Snowboards,Sabrina Snowboard Groovy  Camber Sidewall 144cm - Gold,New,349.00,1,,SMW,yes,,
FINDSNB19100,MKL_1894708_120,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Wood  Wide Rocker Sidewall 157cm - Green,New,349.00,1,,SMW,yes,,
FINDSNB19397,MKL_1894708_72,sports & outdoors > winter sports > snowboards,Snowboards,Vive Snowboard Fly Flat Capped 141cm,New,299.00,3,,SMW,yes,,
FINDSNB19282,MKL_1894708_52,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Beach  Camber Sidewall 150cm - Blue,New,349.00,0,,SMW,no,,
FINDSKI19075,MKL_1895048_118,sports & outdoors > winter sports > skis,Skis,house Snow Skis Camber Sidewall 176cm - Blue,New,399.00,6,,SMW,yes,,
FINDSNB19226,MKL_1894708_44,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Drop Out  Camber Capped 151.5cm - Red,New,299.00,5,,SMW,yes,,
FINDSNB19468,MKL_1894708_79,sports & outdoors > winter sports > snowboards,Snowboards,LTD Snowboard Raider Flat Capped 120cm,New,249.00,0,,SMW,no,,
FINDSNB19218,MKL_1894708_42,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Sound Vibes  and Yellow Camber Capped 151.5cm - Blue,New,299.00,1,,SMW,yes,,
FINDSNB19037,MKL_1894818_283,sports & outdoors > winter sports > snowboards,Snowboards,Termit Snowboard Stunner Camber Sidewall 159cm,New,349.00,3,,SMW,yes,,
FINDSNB19084,MKL_1894818_284,sports & outdoors > winter sports > snowboards,Snowboards,Apocalyps Snowboard Gradation Camber Capped 157.5cm,New,299.00,2,,SMW,yes,,
FINDSNB19246,MKL_1894708_138,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Cloudout Green/ Camber Capped 151cm - Blue,New,299.00,2,,SMW,yes,,
FINDSNB19264,MKL_1894708_49,sports & outdoors > winter sports > snowboards,Snowboards,Sims Snowboard Nebula Dots Flat Capped 151cm,New,299.00,1,,SMW,yes,,
FINDSKI19038,MKL_1894892_247,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Park /Blue Camber Sidewall 145cm - Black,New,399.00,1,,SMW,yes,,
FINDSNB19261,MKL_1894708_48,sports & outdoors > winter sports > snowboards,Snowboards,Gerry Cosby Snowboard Jerry Cosby Perfect Timing Flat Sidewall 151cm,New,349.00,3,,SMW,yes,,
FINDSNB19088,MKL_1894708_109,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Draw Liner  Camber Capped 157cm - Red,New,299.00,1,,SMW,yes,,
FINDSKI19012,MKL_1894981_175,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Titan Camber Sidewall 125cm,New,299.00,2,,SMW,yes,,
FINDSKI19F931,MKL_1894309_108,sports & outdoors > winter sports > skis,Skis,FORCE FSX Sidewall Skis 165cm,New,449.00,20,,SMW,yes,,
FINDSKI19074,MKL_1894892_252,sports & outdoors > winter sports > skis,Skis,Westige Snow Skis Pure Camber Sidewall 175cm,New,399.00,1,,SMW,yes,,
FINDSKI19001,MKL_1895013_236,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Phenom Camber Capped 99cm,New,249.00,1,,SMW,yes,,
FIND19WARRGR,MKL_1894708_39,sports & outdoors > water sports > boards,Boards,FIND Kneeboard Warrior Pivot - Green,New,149.00,16,,SMW,yes,,
FINDSKI19044,MKL_1894981_178,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Park /Orange Camber Sidewall 155cm - Blue,New,399.00,2,,SMW,yes,,
FINDSNB19119,MKL_1894708_125,sports & outdoors > winter sports > snowboards,Snowboards,Lamar Snowboard Trooper Wide Flat Capped 155cm,New,299.00,2,,SMW,yes,,
FINDSNB19248,MKL_1895013_275,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Cloudout Green/ Camber Capped 151cm - Brown,New,299.00,0,,SMW,no,,
FINDSKI19F928,MKL_1894708_250,sports & outdoors > winter sports > skis,Skis,FIND Carve Capped Skis 168cm,New,399.00,12,,SMW,yes,,
FINDSNB19083,MKL_1894818_293,sports & outdoors > winter sports > snowboards,Snowboards,Empire Snowboard Zarooni  Camber Capped 157.5cm - Pink,New,299.00,0,,SMW,no,,
FINDSNB19070,MKL_1894818_298,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Wood  Rocker Sidewall 158cm - Pink,New,349.00,2,,SMW,yes,,
FINDSKI19106,MKL_1894892_226,sports & outdoors > winter sports > skis,Skis,Spice Snow Ski Sherbet Camber Sidewall - 135cm,New,249.00,2,,SMW,yes,,
FINDSNB19120,MKL_1894708_122,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Beach  Camber Sidewall 155cm - Blue,New,349.00,3,,SMW,yes,,
FINDSKI19087,MKL_1894981_174,sports & outdoors > winter sports > skis,Skis,house Snow Skis White Flat Sidewall 190cm - Blue,New,399.00,1,,SMW,yes,,
FINDSKI19104,MKL_1894981_39,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Ski Titan Camber Sidewall - 160cm,New,299.00,1,,SMW,yes,,
FINDSKI19018,MKL_1894981_31,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Reverse /Green Rocker Sidewall 135cm - Blue,New,299.00,2,,SMW,yes,,
FINDSNB19197,MKL_1894818_296,sports & outdoors > winter sports > snowboards,Snowboards,Empire Snowboard Icon Camber Capped 154cm,New,299.00,1,,SMW,yes,,
FINDSKI19031,MKL_1895013_240,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Sound  Camber Sidewall 145cm - Black,New,399.00,0,,SMW,no,,
FINDSNB19048,MKL_1894708_102,sports & outdoors > winter sports > snowboards,Snowboards,Westige Snowboard Max Flat Capped 158cm,New,299.00,4,,SMW,yes,,
FINDSNB19470,MKL_1894708_81,sports & outdoors > winter sports > snowboards,Snowboards,LTD Snowboard Geo Red/ Flat Capped 110cm - Black,New,249.00,2,,SMW,yes,,
FINDSKI19055,MKL_1894981_14,sports & outdoors > winter sports > skis,Skis,Primal Snow Skis  Camber Capped 165cm - Grey,New,349.00,1,,SMW,yes,,
FINDSNB19F923,MKL_1894818_310,sports & outdoors > winter sports > snowboards,Snowboards,FIND Turbo Capped Snowboard 163cm,New,399.00,15,,SMW,yes,,
FINDSKI19010,MKL_1895013_239,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Hulappani Pastel Rocker Sidewall 125cm,New,299.00,2,,SMW,yes,,
FINDSKI19024,MKL_1894981_166,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Park Camber Sidewall 135cm,New,299.00,1,,SMW,yes,,
FINDSNB19190,MKL_1894818_286,sports & outdoors > winter sports > snowboards,Snowboards,555 Snowboard Flat Capped 154cm,New,299.00,1,,SMW,yes,,
FINDSNB19159,MKL_1894818_290,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Cloudout Blue And  Camber Capped 154cm - Red,New,299.00,0,,SMW,no,,
FINDSNB19123,MKL_1894708_129,sports & outdoors > winter sports > snowboards,Snowboards,Snowjam Snowboard Dimension Wide Camber Sidewall 155cm,New,349.00,0,,SMW,no,,
FINDSNB19272,MKL_1894708_50,sports & outdoors > winter sports > snowboards,Snowboards,Atmosphere Snowboard Flag w Camber Sidewall 150cm,New,349.00,4,,SMW,yes,,
FINDSNB19178,MKL_1894708_114,sports & outdoors > winter sports > snowboards,Snowboards,CSB Snowboard Csb Colorado Camber Capped 154cm,New,299.00,2,,SMW,yes,,
FINDSKI19030,MKL_1895013_237,sports & outdoors > winter sports > skis,Skis,Zuma Snow Skis Park Camber Sidewall 135cm,New,299.00,2,,SMW,yes,,
FINDSNB19398,MKL_1895013_301,sports & outdoors > winter sports > snowboards,Snowboards,Vive Snowboard Eden Flat Capped 141cm,New,299.00,1,,SMW,yes,,
FINDSNB19426,MKL_1895013_313,sports & outdoors > winter sports > snowboards,Snowboards,Robla Snowboard Stare Camber Sidewall 140cm,New,349.00,0,,SMW,no,,
FINDSKI19F930,MKL_1894708_236,sports & outdoors > winter sports > skis,Skis,FORCE FSX Sidewall Skis 155cm,New,449.00,15,,SMW,yes,,
FINDSNB19176,MKL_1894818_294,sports & outdoors > winter sports > snowboards,Snowboards,Cuba Snowboard Libra Camber Sidewall 154cm,New,349.00,0,,SMW,no,,
FINDSNB19033,MKL_1894818_280,sports & outdoors > winter sports > snowboards,Snowboards,Termit Snowboard Code Rocker Capped 159cm,New,299.00,1,,SMW,yes,,
FINDSKI17HAGAN168,MKL_1894818_352,sports & outdoors > winter sports > skis,Skis,Hagan 168cm All Mountain Freeride Ski,New,249.00,0,,SMW,no,,
FINDSNB19056,MKL_1894818_273,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Reverse Rocker Capped 158cm,New,299.00,0,,SMW,no,,
FINDSKI19049,MKL_1894842_50,sports & outdoors > winter sports > skis,Skis,Zuma Snow Skis Beach Camber Sidewall 155cm,New,399.00,0,,SMW,no,,
FINDSNB19067,MKL_1894818_297,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Reverse  And White Flat Sidewall 158cm - Black,New,349.00,1,,SMW,yes,,
FINDSKI19080,MKL_1894766_386,sports & outdoors > winter sports > skis,Skis,Matrix Snow Skis Birds Camber Sidewall 180cm,New,399.00,2,,SMW,yes,,
FINDSNB19F920,MKL_1894818_312,sports & outdoors > winter sports > snowboards,Snowboards,FIND Turbo Capped Snowboard 155cm,New,399.00,15,,SMW,yes,,
FIND19WARRBL,MKL_1894818_324,sports & outdoors > water sports > boards,Boards,FIND Kneeboard Warrior Pivot - Black,New,149.00,16,,SMW,yes,,
FINDSNB19257,MKL_1894952_139,sports & outdoors > winter sports > snowboards,Snowboards,Matrix Snowboard Flower Flat Capped 151cm,New,299.00,1,,SMW,yes,,
FINDSNB19F922,MKL_1894952_45,sports & outdoors > winter sports > snowboards,Snowboards,FIND Turbo Capped Snowboard 159cm,New,399.00,20,,SMW,yes,,
FINDSNB19140,MKL_1894952_88,sports & outdoors > winter sports > snowboards,Snowboards,Groove Snowboard Liebra Camber Capped 154.5cm,New,299.00,2,,SMW,yes,,
FINDSNB19385,MKL_1894952_112,sports & outdoors > winter sports > snowboards,Snowboards,WR Snowboard G  Triple Rocker Sidewall 142cm - White,New,349.00,1,,SMW,yes,,
FINDSNB19418,MKL_1895013_176,sports & outdoors > winter sports > snowboards,Snowboards,WRG Snowboard Rocken Project Camber Sidewall 140cm,New,349.00,1,,SMW,yes,,
FINDSNB19141,MKL_1894818_291,sports & outdoors > winter sports > snowboards,Snowboards,Cuba Snowboard Libra Camber Sidewall 154.5cm,New,349.00,1,,SMW,yes,,
FINDSKI018,MKL_1894818_332,sports & outdoors > winter sports > skis,Skis,Matrix FRX Zebra 170cm Freestyle/Freeride/All-Mountain Twin Tip Ski,New,149.00,0,,SMW,no,,
FINDSKI19F932,MKL_1894708_241,sports & outdoors > winter sports > skis,Skis,FORCE FSX Sidewall Skis 175cm,New,449.00,20,,SMW,yes,,
FINDSKI19070,MKL_1894842_44,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Park Camber Sidewall 175cm,New,399.00,2,,SMW,yes,,
FINDSNB15NBAGTWBB,MKL_1894818_264,sports & outdoors > winter sports > snowboards,Snowboards,Nitro  Tracker Snowboard Wheelie Bag - Blue,New,169.00,0,,SMW,no,,
FINDSNB19109,MKL_1894952_92,sports & outdoors > winter sports > snowboards,Snowboards,Sapient Snowboard Mason Flat Capped 156cm,New,299.00,2,,SMW,yes,,
FINDSNB19284,MKL_1894952_131,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Shattered Rocker Sidewall 150cm - Red,New,349.00,1,,SMW,yes,,
FINDSNB19052,MKL_1894708_105,sports & outdoors > winter sports > snowboards,Snowboards,Termit Snowboard Code Rcoker Rocker Capped 158cm,New,299.00,2,,SMW,yes,,
FINDSNB19128,MKL_1894952_94,sports & outdoors > winter sports > snowboards,Snowboards,Savana Snowboard Bowbar Rocker Sidewall 155cm,New,349.00,0,,SMW,no,,
FINDSNB19014,MKL_1894818_272,sports & outdoors > winter sports > snowboards,Snowboards,Gang Snowboard Tripple Rocker Triple Rocker Sidewall 163cm,New,349.00,0,,SMW,no,,
FINDSKI033,MKL_1894818_338,sports & outdoors > winter sports > skis,Skis,house The Shoots 191cm Freeride/Powder Ski - Blue,New,149.00,0,,SMW,no,,
FINDSNB19095,MKL_1894818_288,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Drop Out  Camber Capped 157cm - White,New,299.00,1,,SMW,yes,,
FINDSNB19326,MKL_1894708_60,sports & outdoors > winter sports > snowboards,Snowboards,Sabrina Snowboard Heater (  base ) Flat Sidewall 147cm - Black,New,349.00,2,,SMW,yes,,
FINDSNB19F910,MKL_1894671_11,sports & outdoors > winter sports > snowboards,Snowboards,FIND Skull Sidewall Snowboard 163cm,New,449.00,15,,SMW,yes,,
FINDSKI19043,MKL_1894842_53,sports & outdoors > winter sports > skis,Skis,Trans Snow Skis Reserse  Camber Sidewall 155cm - White,New,399.00,1,,SMW,yes,,
FINDSKI19078,MKL_1894766_391,sports & outdoors > winter sports > skis,Skis,house Snow Skis Green Flat Sidewall 179cm - Blue,New,399.00,0,,SMW,no,,
FINDSNB19207,MKL_1894952_159,sports & outdoors > winter sports > snowboards,Snowboards,Termit Snowboard Stunner 152cm Camber Sidewall 153cm,New,349.00,0,,SMW,no,,
FINDSNB19251,MKL_1894708_45,sports & outdoors > winter sports > snowboards,Snowboards,Matrix Snowboard Rad Triple Rocker Sidewall 151cm,New,349.00,16,,SMW,yes,,
FINDSNB19137,MKL_1894708_113,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Kolor Bar  Camber Capped 154.5cm - Black,New,299.00,0,,SMW,no,,
FINDSNB19166,MKL_1894952_86,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Shattered White Flat Sidewall 154cm - Red,New,349.00,2,,SMW,yes,,
FINDSNB19434,MKL_1894708_88,sports & outdoors > winter sports > snowboards,Snowboards,Snowjam Snowboard  Rocker Sidewall 139cm - White,New,289.00,0,,SMW,no,,
FINDSNB19296,MKL_1894708_65,sports & outdoors > winter sports > snowboards,Snowboards,Hole Snowboard hole Dream Rocker Sidewall 148cm - Black,New,349.00,2,,SMW,yes,,
FINDSNB19F911,MKL_1894671_16,sports & outdoors > winter sports > snowboards,Snowboards,FIND Prism Sidewall Snowboard 151cm,New,449.00,15,,SMW,yes,,
FINDSNB19229,MKL_1895013_273,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Kolor Bar /Yellow logo Camber Capped 151.5cm - Black,New,299.00,0,,SMW,no,,
FINDSNB19165,MKL_1894952_87,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Reverse  And White Flat Sidewall 154cm - Black,New,349.00,2,,SMW,yes,,
FINDSKI19F927,MKL_1895048_147,sports & outdoors > winter sports > skis,Skis,FIND Carve Capped Skis 163cm,New,399.00,15,,SMW,yes,,
FINDSNB19259,MKL_1895013_264,sports & outdoors > winter sports > snowboards,Snowboards,Gray Snowboard RPM Camber Sidewall 151cm,New,349.00,1,,SMW,yes,,
FINDSKI19008,MKL_1894842_52,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Park Flat Sidewall 125cm,New,299.00,3,,SMW,yes,,
FINDSNB19009,MKL_1894818_269,sports & outdoors > winter sports > snowboards,Snowboards,Empre Snowboard Empire Zeroone 01 -  Camber Capped 163cm - Pink,New,299.00,2,,SMW,yes,,
FINDSKI19092,MKL_1894766_390,sports & outdoors > winter sports > skis,Skis,Hagen Snow Skis RTX Carve Camber Sidewall 148cm,New,399.00,1,,SMW,yes,,
FINDSNB19168,MKL_1894708_126,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Reverse  Flat Sidewall 154cm - Red,New,349.00,3,,SMW,yes,,
FINDSNB19227,MKL_1894708_136,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Kolor Bar /Silver logo Camber Capped 151.5cm - Yellow,New,299.00,0,,SMW,no,,
FINDSNB19285,MKL_1894952_142,sports & outdoors > winter sports > snowboards,Snowboards,Matrix Snowboard Bliss Rocker Sidewall 150cm,New,349.00,1,,SMW,yes,,
FINDSKI19033,MKL_1895048_137,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Hulappani Camber Sidewall 145cm,New,399.00,1,,SMW,yes,,
FINDSKI19083,MKL_1895048_152,sports & outdoors > winter sports > skis,Skis,Martix Snow Skis Purple Powder Camber Sidewall 180cm,New,399.00,1,,SMW,yes,,
FINDSKI19071,MKL_1895048_150,sports & outdoors > winter sports > skis,Skis,Five Forty Snow Skis Shattered Flat Sidewall 175cm - Red,New,399.00,0,,SMW,no,,
FINDSNB19241,MKL_1895013_272,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Accent /Blue Flat Sidewall 151cm - Red,New,349.00,1,,SMW,yes,,
FINDSNB19035,MKL_1894818_267,sports & outdoors > winter sports > snowboards,Snowboards,Five Forty Snowboard Shattered Rocker Rocker Capped 159cm - Red,New,299.00,0,,SMW,no,,
FINDSNB19079,MKL_1894818_287,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Draw Liner  Camber Capped 157.5cm - Grey,New,299.00,0,,SMW,no,,
FINDSNB19278,MKL_1894818_325,sports & outdoors > winter sports > snowboards,Snowboards,Phantom Snowboard crtl  Rocker Sidewall 150cm - Pink,New,349.00,3,,SMW,yes,,
FINDSNB19175,MKL_1895013_322,sports & outdoors > winter sports > snowboards,Snowboards,Termit Snowboard Fast Lane Rocker Capped 154cm,New,299.00,3,,SMW,yes,,
FINDSNB19203,MKL_1895013_316,sports & outdoors > winter sports > snowboards,Snowboards,BTM Snowboard Base Rocker Sidewall 153cm,New,349.00,3,,SMW,yes,,
FINDSNB19001,MKL_1894952_62,sports & outdoors > winter sports > snowboards,Snowboards,Robla Snowboard Chameleon Camber Sidewall 169cm,New,349.00,0,,SMW,no,,
FINDSNB19425,MKL_1895013_311,sports & outdoors > winter sports > snowboards,Snowboards,Lamar Snowboard Mini Pixie Flat Capped 140cm,New,299.00,2,,SMW,yes,,
FINDSNB19333,MKL_1895013_290,sports & outdoors > winter sports > snowboards,Snowboards,Epic Snowboard I Class Camber Capped 145cm,New,299.00,0,,SMW,no,,
FINDSNB19007,MKL_1894818_277,sports & outdoors > winter sports > snowboards,Snowboards,Termit Snowboard Stunner Triple Rocker Sidewall 163cm,New,349.00,2,,SMW,yes,,
FINDSNB19018,MKL_1894818_268,sports & outdoors > winter sports > snowboards,Snowboards,BW Snowboard Bw Skall Camber Sidewall 163cm,New,349.00,0,,SMW,no,,
FINDSNB19097,MKL_1894818_319,sports & outdoors > winter sports > snowboards,Snowboards,Sapient Snowboard Mason Wide Flat Capped 157cm,New,299.00,14,,SMW,yes,,
FINDSNB19021,MKL_1894818_281,sports & outdoors > winter sports > snowboards,Snowboards,Termit Snowboard Illision Rocker Rocker Sidewall 161cm,New,349.00,3,,SMW,yes,,
FINDSNB19142,MKL_1895013_139,sports & outdoors > winter sports > snowboards,Snowboards,Empire Snowboard Zarooni  Camber Capped 154.5cm - Green,New,299.00,0,,SMW,no,,
FINDSNB19441,MKL_1894842_111,sports & outdoors > winter sports > snowboards,Snowboards,Vive Snowboard Eden Flat Capped 138cm,New,249.00,0,,SMW,no,,
FINDSNB19320,MKL_1895013_297,sports & outdoors > winter sports > snowboards,Snowboards,Aria Snowboard Dropout  Camber Capped 147cm - White,New,299.00,0,,SMW,no,,
